Player,Position,PreVORP,RichVal
Jonathan Huberdeau,"LW,RW",336.01471871096834,91.01471871096834
Filip Hronek,D,220.97853970867317,0.9785397086731678
Mikhail Sergachev,D,281.2048560326886,61.20485603268861
Jared McCann,"C,LW",248.65096482832874,-6.349035171671261
Chris Kreider,"LW,RW",342.9858295099264,97.98582950992642
Adrian Kempe,"C,LW,RW",277.13943258658117,32.139432586581165
Jake DeBrusk,"LW,RW",265.33796726713814,20.33796726713814
Rickard Rakell,"LW,RW",245.89294979673363,0.8929497967336317
Anders Lee,LW,289.003443715391,34.00344371539097
David Perron,RW,295.46267520388795,50.462675203887954
Max Domi,"C,LW,RW",216.00239950123384,-28.99760049876616
Taylor Hall,LW,267.5324699114306,12.53246991143061
Lucas Raymond,RW,266.2859541703784,21.285954170378375
Blake Wheeler,RW,266.4586691288106,21.458669128810584
William Karlsson,"C,LW",227.90220016441714,-27.09779983558286
Rasmus Andersson,D,261.9181550121955,41.918155012195484
Reilly Smith,"LW,RW",238.83555600497908,-6.1644439950209176
Jonathan Marchessault,"LW,RW",308.68733688779577,63.687336887795766
Matt Boldy,"LW,RW",315.29173183146514,70.29173183146514
Jason Zucker,LW,199.71958079330625,-55.28041920669375
Vladimir Tarasenko,RW,281.0318299638214,36.031829963821394
Kirby Dach,"C,RW",226.45060910151506,-18.549390898484944
Pavel Zacha,"C,LW,RW",202.8619320846674,-42.13806791533261
Brent Burns,D,278.1491205582747,58.14912055827472
Yanni Gourde,C,236.52349728851192,-33.47650271148808
Hampus Lindholm,D,247.80479166014484,27.804791660144843
Daniel Sprong,"LW,RW",185.34651534686967,-59.653484653130334
Conor Sheary,"LW,RW",203.83013317131383,-41.16986682868617
Sam Bennett,C,272.9931389992742,2.9931389992742083
J.T. Compher,"C,RW",193.39275767692988,-51.607242323070125
Shayne Gostisbehere,D,228.75546403424306,8.755464034243062
Patrick Kane,RW,312.5659279990215,67.56592799902148
Alexander Barabanov,"LW,RW",195.47500000000002,-49.52499999999998
Gustav Forsling,D,239.8777075030004,19.87770750300041
Alex Pietrangelo,D,287.06536314069444,67.06536314069444
Victor Hedman,D,340.9840852538266,120.9840852538266
Lawson Crouse,"LW,RW",200.3296801581957,-44.670319841804286
Scott Laughton,"C,LW",209.71281230439325,-45.28718769560675
Noah Dobson,D,293.13542995939986,73.13542995939986
Dawson Mercer,"C,RW",235.6779142975782,-9.322085702421788
Jean-Gabriel Pageau,C,213.9125351855244,-56.087464814475595
Bryan Rust,RW,265.38572665833476,20.38572665833476
Tomas Tatar,"LW,RW",205.91944361624059,-39.080556383759415
Mason Mctavish,"C,LW",205.70833333333334,-49.29166666666666
Drew Doughty,D,255.10548205686052,35.105482056860524
Charlie McAvoy,D,319.6265631051064,99.62656310510641
Ilya Mikheyev,"LW,RW",200.31406769940494,-44.685932300595056
Brock Boeser,RW,252.14622566056613,7.146225660566131
Erik Gustafsson,D,138.488871913122,-81.51112808687799
Casey Mittelstadt,C,160.48337643833113,-109.51662356166887
Cole Perfetti,"C,LW,RW",208.55027326625097,-36.44972673374903
Adam Henrique,"C,LW",203.389231995246,-51.61076800475399
Jonathan Toews,C,176.5307154117316,-93.46928458826841
Charlie Coyle,C,203.8724830551199,-66.12751694488011
Kevin Labanc,"LW,RW",174.1925006192352,-70.8074993807648
Joel Farabee,"C,LW",224.0207973891005,-30.979202610899506
Thomas Chabot,D,246.67594559757046,26.67594559757046
Andrew Copp,"C,RW",220.53827450553524,-24.46172549446476
Mikael Granlund,"C,RW",197.9923172363325,-47.0076827636675
Devon Toews,D,277.63979027741703,57.639790277417035
Victor Olofsson,RW,208.4385823594582,-36.561417640541805
Owen Tippett,"LW,RW",193.27733885624664,-51.722661143753356
Filip Chytil,"C,RW",198.83744857775474,-46.16255142224526
Mikael Backlund,C,230.75664724443672,-39.24335275556328
Sean Durzi,D,209.7780710388746,-10.2219289611254
Justin Schultz,D,179.30550461554256,-40.69449538445744
Jack Roslovic,C,193.09574012293317,-76.90425987706683
Nino Niederreiter,LW,231.64126925686145,-23.35873074313855
Dillon Dube,"LW,RW",174.47011215687814,-70.52988784312186
Evan Rodrigues,"C,LW,RW",242.4726005846529,-2.527399415347105
Jaden Schwartz,LW,177.26288870373145,-77.73711129626855
Ryan Strome,C,230.2592577645433,-39.74074223545671
Anthony Mantha,"LW,RW",190.68734391931,-54.312656080690005
Adam Lowry,C,164.3099663715928,-105.6900336284072
Jakob Chychrun,D,292.58310360029765,72.58310360029765
Patrik Laine,"LW,RW",275.6310603952615,30.6310603952615
Boone Jenner,C,236.45412696220964,-33.54587303779036
Marcus Johansson,"LW,RW",167.9358545751239,-77.0641454248761
Ryan Johansen,C,209.91654311914508,-60.083456880854925
Jordan Martinook,"LW,RW",145.7678352643487,-99.23216473565131
Mason Marchment,"LW,RW",210.28701495977225,-34.71298504022775
Sam Steel,"C,LW",122.42609224413175,-132.57390775586825
Brandon Tanev,"LW,RW",211.97744968953035,-33.022550310469654
Alexander Wennberg,C,198.46968787515007,-71.53031212484993
Oliver Bjorkstrand,RW,236.26263518555947,-8.737364814440525
Seth Jarvis,"LW,RW",216.17932472239207,-28.820675277607933
Justin Faulk,D,254.72922674627122,34.72922674627122
Shea Theodore,D,284.16417337268433,64.16417337268433
Calen Addison,D,182.10756886113387,-37.89243113886613
Matias Maccelli,LW,191.58695238095234,-63.41304761904766
Frederick Gaudreau,"C,LW,RW",219.21578821641054,-25.784211783589456
Yegor Sharangovich,"C,LW",208.21289491306916,-46.787105086930836
Morgan Frost,"C,LW",134.7020587892421,-120.2979412107579
Barclay Goodrow,"C,LW,RW",178.4864361821406,-66.51356381785939
Calle Jarnkrok,"C,LW,RW",164.51315888986875,-80.48684111013125
Andrew Mangiapane,"LW,RW",232.10065706315146,-12.89934293684854
John Carlson,D,299.50625643313805,79.50625643313805
Conor Garland,"LW,RW",218.67297767900664,-26.327022320993365
Stefan Noesen,"LW,RW",185.08520666486214,-59.91479333513786
Nick Schmaltz,"C,RW",227.09253518082375,-17.907464819176255
Jared Spurgeon,D,235.4943918115033,15.494391811503306
Darnell Nurse,D,286.753642173979,66.75364217397902
Zach Parise,"LW,RW",193.6015806640348,-51.3984193359652
Taylor Raddysh,"LW,RW",160.03662805954323,-84.96337194045677
Nick Bjugstad,"C,RW",141.79844093767167,-103.20155906232833
Kaapo Kakko,RW,185.82494183707158,-59.17505816292842
Eetu Luostarinen,"C,LW",150.3519844795188,-104.64801552048121
Gustav Nyquist,"LW,RW",174.74023040205125,-70.25976959794875
Brady Skjei,D,213.06775965402468,-6.932240345975316
Christian Dvorak,C,174.93789065525246,-95.06210934474754
Aaron Ekblad,D,316.8759750964949,96.87597509649493
Alexander Kerfoot,"C,LW,RW",200.88339285714287,-44.116607142857134
Sonny Milano,"LW,RW",143.65701786771814,-101.34298213228186
Michael Rasmussen,"C,LW",149.57879865403066,-105.42120134596934
Ivan Barbashev,"C,LW",180.973337027157,-74.02666297284301
Adam Ruzicka,"C,LW",151.60429000681063,-103.39570999318937
Adam Larsson,D,197.31690010237648,-22.68309989762352
Erik Haula,"C,LW",196.69407726774838,-58.30592273225162
Moritz Seider,D,259.0613402300052,39.061340230005214
Matt Benning,D,107.35663093514499,-112.64336906485501
Morgan Rielly,D,271.03445226918853,51.034452269188535
Jordan Staal,C,196.8747518249534,-73.12524817504661
Nic Dowd,C,142.0482505245118,-127.95174947548821
Arthur Kaliyev,"LW,RW",201.42668105953095,-43.57331894046905
Kent Johnson,"LW,RW",154.96020000483222,-90.03979999516778
Jeff Carter,C,212.15516744047247,-57.84483255952753
Blake Lizotte,C,125.22022435606313,-144.7797756439369
Trevor Moore,"LW,RW",216.80007120034568,-28.199928799654316
Neal Pionk,D,208.1214002886211,-11.87859971137891
Jack Quinn,"LW,RW",177.9440370906259,-67.0559629093741
James van Riemsdyk,"LW,RW",235.3605,-9.639499999999998
Ty Dellandrea,"C,RW",162.27554049273954,-82.72445950726046
Nick Foligno,"LW,RW",147.90580752712359,-97.09419247287641
Cam Fowler,D,167.68378682646755,-52.31621317353245
Seth Jones,D,245.57982064562856,25.57982064562856
Oliver Ekman-Larsson,D,160.981546194995,-59.01845380500501
Nick Jensen,D,159.81603282813307,-60.183967171866925
Brandon Saad,LW,194.87460352746643,-60.125396472533566
Wyatt Johnston,C,184.3736636505087,-85.62633634949131
Shane Pinto,C,160.51126157064124,-109.48873842935876
Noel Acciari,"C,LW",124.94384787711037,-130.0561521228896
Trent Frederic,"C,LW",145.6655725058305,-109.33442749416949
Anthony Beauvillier,"LW,RW",187.24121771612215,-57.75878228387785
Ross Colton,"C,LW,RW",197.079957808752,-47.920042191248
Blake Coleman,"LW,RW",209.65777508775633,-35.342224912243665
Nick Ritchie,LW,182.35279020560918,-72.64720979439082
Nicolas Roy,"C,RW",180.59180921565766,-64.40819078434234
Phil Kessel,RW,176.4796753747978,-68.52032462520219
Frank Vatrano,"LW,RW",208.09013037303734,-36.90986962696266
Josh Bailey,"LW,RW",166.9589773383198,-78.04102266168019
Philipp Kurashev,"LW,RW",133.6647151864078,-111.33528481359221
Alexis Lafreniere,"LW,RW",183.89431484914365,-61.105685150856345
J.J. Moser,D,190.6235294117647,-29.376470588235293
Juuso Parssinen,C,202.92,-67.08000000000001
Michael McLeod,C,118.59914658839293,-151.40085341160707
Brett Pesce,D,215.94685537520635,-4.053144624793646
Evan Bouchard,D,206.71083167206777,-13.28916832793223
Teuvo Teravainen,"LW,RW",276.6589703174098,31.658970317409796
Alex Iafallo,LW,235.50786821492542,-19.492131785074577
Valeri Nichushkin,"LW,RW",286.67108241972346,41.67108241972346
Kyle Okposo,RW,191.24737761167543,-53.75262238832457
Kasperi Kapanen,RW,155.5943743663446,-89.4056256336554
Anton Lundell,C,246.5673347234953,-23.432665276504707
Sean Monahan,C,176.52794532205846,-93.47205467794154
Noah Cates,"C,LW",175.86724600921596,-79.13275399078404
Torey Krug,D,207.10603591575776,-12.893964084242242
Noah Hanifin,D,233.15707705843428,13.157077058434282
William Carrier,LW,145.2041695615679,-109.79583043843209
Pierre Engvall,"LW,RW",158.55974893961715,-86.44025106038285
Alex Newhook,"C,LW",163.42208689618363,-91.57791310381637
T.J. Oshie,"C,RW",221.98865578885264,-23.01134421114736
Jonatan Berggren,"LW,RW",200.8895238095238,-44.11047619047619
Jesperi Kotkaniemi,"C,LW",176.65358837577466,-78.34641162422534
Oliver Wahlstrom,RW,189.65897932594174,-55.34102067405826
Miles Wood,LW,175.20105011967092,-79.79894988032908
Corey Perry,RW,162.01841146568137,-82.98158853431863
Oskar Sundqvist,"C,RW",123.14793599657304,-121.85206400342696
Jesper Fast,RW,139.81560834672104,-105.18439165327896
Ryan Graves,D,206.9866866119908,-13.013313388009209
Mattias Ekholm,D,187.74907539335126,-32.25092460664874
Matt Grzelcyk,D,189.7253364602084,-30.27466353979159
Kris Letang,D,272.0541377679865,52.054137767986504
Jake Sanderson,D,187.7340754025061,-32.26592459749389
Josh Anderson,RW,182.1969801775416,-62.803019822458396
Jake Allen,G,182.6192895964472,-7.380710403552797
Frederik Andersen,G,210.53717829075325,20.537178290753246
Craig Anderson,G,168.50378849980785,-21.496211500192146
Jordan Binnington,G,248.02685417828326,58.02685417828326
Mackenzie Blackwood,G,164.34075630252102,-25.659243697478985
Sergei Bobrovsky,G,243.7357462296451,53.73574622964509
Jack Campbell,G,204.86829407766186,14.868294077661858
Eric Comrie,G,122.89368007751789,-67.10631992248211
Pheonix Copley,G,180.69586776859504,-9.304132231404964
Collin Delia,G,211.75630252100842,21.756302521008422
Aaron Dell,G,211.9917355371901,21.991735537190095
Thatcher Demko,G,201.86427901008784,11.864279010087841
Casey DeSmith,G,145.7084916678524,-44.2915083321476
Brian Elliott,G,120.19032414166271,-69.80967585833729
Marc-Andre Fleury,G,263.54740777109424,73.54740777109424
Anton Forsberg,G,178.46250497191863,-11.537495028081366
Pavel Francouz,G,132.50011792205288,-57.49988207794712
Alexandar Georgiev,G,280.93484777363636,90.93484777363636
John Gibson,G,214.498507277618,24.49850727761799
Thomas Greiss,G,120.87519638800013,-69.12480361199987
Philipp Grubauer,G,184.390844105348,-5.609155894651991
Filip Gustavsson,G,176.246464465811,-13.753535534189012
Jaroslav Halak,G,93.69426420436734,-96.30573579563266
Carter Hart,G,247.6143931541075,57.61439315410749
Connor Hellebuyck,G,350.8541315237669,160.8541315237669
Adin Hill,G,124.56804918963483,-65.43195081036517
Ville Husso,G,232.32468448321453,42.324684483214526
Connor Ingram,G,156.72100840336134,-33.27899159663866
Tristan Jarry,G,274.12781273950986,84.12781273950986
Jonas Johansson,G,211.635593220339,21.63559322033899
Martin Jones,G,197.43063147739537,7.430631477395366
Kaapo Kahkonen,G,131.37116927931362,-58.62883072068638
Erik Kallgren,G,148.445,-41.55500000000001
Keith Kinkaid,G,211.75630252100842,21.756302521008422
Spencer Knight,G,163.8063466008364,-26.193653399163594
Pyotr Kochetkov,G,192.82857142857145,2.8285714285714505
Joonas Korpisalo,G,113.145736396473,-76.854263603527
Darcy Kuemper,G,255.99805082991793,65.99805082991793
Kevin Lankinen,G,132.82525839867165,-57.17474160132835
Charlie Lindgren,G,188.8934426229508,-1.1065573770491994
Ukko-Pekka Luukkonen,G,184.31694915254238,-5.683050847457622
Jacob Markstrom,G,267.16946204019825,77.16946204019825
Spencer Martin,G,184.2840336134454,-5.715966386554612
Elvis Merzlikins,G,177.6218399935011,-12.378160006498888
Sam Montembeault,G,135.41090305297246,-54.58909694702754
Petr Mrazek,G,127.26666452837001,-62.733335471629985
Matt Murray,G,190.57428102131067,0.5742810213106679
Alex Nedeljkovic,G,144.7886207079804,-45.211379292019586
Jake Oettinger,G,284.30929980409945,94.30929980409945
Jonathan Quick,G,174.99473245269078,-15.005267547309217
Antti Raanta,G,126.87047910872099,-63.129520891279014
James Reimer,G,183.4235299724406,-6.576470027559395
David Rittich,G,86.47935520533292,-103.52064479466708
Ilya Samsonov,G,191.8962399357566,1.896239935756597
Felix Sandstrom,G,141.20166666666668,-48.79833333333332
Juuse Saros,G,338.884100300172,148.884100300172
Akira Schmid,G,156.72100840336134,-33.27899159663866
Igor Shesterkin,G,312.70660901228706,122.70660901228706
Stuart Skinner,G,212.7246818087126,22.724681808712603
Ilya Sorokin,G,273.5565166401827,83.55651664018268
Jeremy Swayman,G,171.18675281957186,-18.813247180428135
Cam Talbot,G,229.34872005499324,39.34872005499324
Daniil Tarasov,G,211.75630252100842,21.756302521008422
Logan Thompson,G,237.1391104599948,47.13911045999481
Dustin Tokarski,G,211.75630252100842,21.756302521008422
Linus Ullmark,G,291.4902775059347,101.49027750593473
Vitek Vanecek,G,243.58036291841069,53.580362918410685
Semyon Varlamov,G,165.27359664307863,-24.726403356921367
Andrei Vasilevskiy,G,348.5073008499734,158.50730084997338
Karel Vejmelka,G,217.69197333737287,27.691973337372872
Daniel Vladar,G,104.07263432237676,-85.92736567762324
